customer_id,customer_name,segment,region,total_orders,total_revenue,total_profit,avg_discount,avg_margin,first_order,last_order,num_categories,num_channels,churn_prob
JL-15235,Janet Lee,Consumer,Central,5,2203.7,54.51740000000002,0.22000000000000003,-0.10825000000000003,2014-05-25,2017-09-02,3,3,0.0039599
JL-15505,Jeremy Lonsdale,Consumer,East,6,3173.874,591.7163,0.07058823529411766,0.28911764705882353,2014-11-14,2017-11-11,3,3,
JL-15835,John Lee,Consumer,West,11,9799.923,228.907,0.08823529411764706,0.242531512605042,2014-04-18,2017-12-09,3,3,
JL-15850,John Lucas,Consumer,East,6,2725.256,779.9046,0.23636363636363636,0.08371212121212118,2014-07-22,2016-04-25,3,3,
JM-15250,Janet Martin,Consumer,South,6,3159.1220000000003,19.82350000000004,0.2894736842105263,-0.23477443609022555,2016-03-29,2017-11-23,3,3,
JM-15265,Janet Molinari,Corporate,East,5,1804.146,502.6143,0.13846153846153847,0.06230769230769228,2014-08-25,2017-11-23,3,3,
JM-15535,Jessica Myrick,Consumer,East,7,1733.443,356.5395,0.09,0.26535294117647057,2014-09-13,2017-09-19,3,3,
JM-15580,Jill Matthias,Consumer,South,5,303.948,113.1204,0.1142857142857143,0.3125,2016-04-14,2017-12-30,2,2,
JM-15655,Jim Mitchum,Corporate,East,5,864.947,117.20400000000001,0.15833333333333335,0.13965277777777776,2014-04-08,2017-12-22,3,3,
JM-15865,John Murray,Consumer,East,7,7625.076000000001,1574.6163999999999,0.1846153846153846,-0.014093406593406597,2014-11-19,2017-09-12,3,3,
JM-16195,Justin MacKendrick,Consumer,West,10,2833.9260000000004,754.1144,0.06315789473684212,0.31394736842105264,2014-04-30,2017-11-03,3,3,
JO-15145,Jack O'Briant,Corporate,East,9,3254.949,581.4045,0.07307692307692308,0.22859728506787327,2014-01-06,2017-11-03,3,3,
JO-15280,Jas O'Carroll,Consumer,West,6,1934.272,202.13619999999997,0.17272727272727273,0.16272727272727272,2014-03-31,2017-09-29,3,3,
JO-15550,Jesus Ocampo,Home Office,East,5,1090.838,167.6709,0.23636363636363636,0.07946969696969695,2015-03-19,2017-05-29,2,3,
JP-15460,Jennifer Patt,Corporate,East,7,1669.135,429.7465,0.14,0.20114285714285712,2014-08-24,2017-11-23,3,3,
JP-15520,Jeremy Pistek,Consumer,West,7,3635.594,757.1802,0.059375000000000004,0.26934742647058824,2014-08-22,2017-12-22,3,3,0.002274389
JP-16135,Julie Prescott,Home Office,South,9,1707.71,309.7116,0.15384615384615385,0.18831501831501832,2014-09-23,2017-09-19,3,3,
JR-15670,Jim Radford,Consumer,East,2,1156.658,-785.1645,0.3,-0.40694444444444455,2015-12-24,2016-05-16,2,2,
JR-15700,Jocasta Rupert,Consumer,South,1,863.88,107.985,0.2,0.125,2017-10-23,2017-10-23,1,1,
JR-16210,Justin Ritter,Corporate,East,5,2201.686,452.37300000000005,0.22000000000000003,-0.00625000000000005,2015-09-18,2017-11-27,3,3,
JS-15595,Jill Stevenson,Corporate,West,4,1417.654,-175.54899999999998,0.3125,-0.33406250000000004,2014-03-03,2017-09-02,3,3,
JS-15685,Jim Sink,Corporate,West,4,1131.0639999999999,-54.8692,0.20909090909090908,0.06681818181818179,2016-06-14,2017-11-18,3,3,0.0047335355
JS-15880,John Stevenson,Consumer,West,5,3868.02,564.9798000000001,0.14666666666666667,0.15763071895424835,2014-04-08,2016-07-14,3,3,
JS-15940,Joni Sundaresam,Home Office,Central,5,469.169,-327.9336,0.3375,-0.205625,2014-05-03,2016-09-23,2,3,
JS-16030,Joy Smith,Consumer,Central,6,2516.494,-311.25749999999994,0.18333333333333332,0.00115079365079364,2014-02-27,2017-12-02,3,3,
JW-15220,Jane Waco,Corporate,West,6,7721.714,2173.7093999999997,0.07142857142857142,0.2632142857142857,2015-04-30,2017-11-18,3,3,0.0027505818
JW-15955,Joni Wasserman,Consumer,West,7,1244.086,-29.575899999999987,0.08181818181818182,0.17159090909090907,2015-08-16,2017-12-25,3,3,
JW-16075,Julia West,Consumer,East,4,1428.731,154.06369999999998,0.32857142857142857,-0.20130952380952377,2015-03-21,2016-09-25,1,3,
KA-16525,Kelly Andreada,Consumer,West,7,1519.506,234.9194,0.05454545454545456,0.24909090909090906,2014-03-11,2017-11-24,3,3,
KB-16240,Karen Bern,Corporate,West,7,3152.6150000000002,763.9076,0.15,0.125,2014-03-31,2017-12-26,3,3,
KB-16315,Karl Braun,Consumer,Central,9,1569.464,49.71929999999999,0.19545454545454544,0.11329545454545453,2014-08-26,2017-03-09,3,3,
KB-16405,Katrina Bavinger,Home Office,West,3,908.821,274.297,0.044444444444444446,0.31123456790123455,2015-11-20,2017-09-04,3,3,
KB-16585,Ken Black,Corporate,Central,12,2744.742,579.3551,0.10869565217391304,0.22717391304347825,2014-04-04,2017-05-14,3,3,
KB-16600,Ken Brennan,Corporate,Central,7,983.922,293.55240000000003,0.2666666666666667,-0.20777777777777776,2014-12-30,2017-12-29,3,2,
KC-16255,Karen Carlisle,Corporate,West,6,2120.954,846.1217,0.02,0.359,2014-09-08,2016-11-18,2,3,
KC-16540,Kelly Collister,Consumer,West,4,3908.262,709.4219,0.2,-0.1385,2015-11-02,2017-09-24,3,3,
KC-16675,Kimberly Carter,Corporate,West,4,1146.05,156.7797,0.08571428571428573,0.22964285714285712,2014-12-13,2017-11-03,2,2,
KD-16270,Karen Daniels,Consumer,South,5,8282.358,1107.6952000000003,0.1875,0.00645833333333334,2014-11-11,2016-09-02,3,3,
KD-16345,Katherine Ducich,Consumer,West,6,1888.964,328.5942,0.13,0.2375,2014-09-02,2017-11-19,3,3,
KD-16495,Keith Dawkins,Corporate,East,12,8181.256,3038.6254,0.08750000000000001,0.24519432773109243,2014-09-28,2017-09-09,3,3,
KD-16615,Ken Dana,Corporate,West,5,2243.5099999999998,539.7219,0.1076923076923077,0.29634615384615387,2015-09-13,2017-03-16,2,3,
KE-16420,Katrina Edelman,Corporate,South,8,1686.7312,397.87989999999996,0.21466666666666667,0.07567647058823528,2014-04-03,2017-12-04,3,3,
KF-16285,Karen Ferguson,Home Office,West,7,10604.266,1660.1386,0.03333333333333334,0.3259722222222222,2014-09-26,2017-09-24,3,3,
KH-16330,Katharine Harms,Corporate,South,8,3312.864,454.7871,0.1388888888888889,0.1875132275132275,2014-04-01,2017-11-20,3,3,0.0012259036
KH-16360,Katherine Hughes,Consumer,East,6,3100.612,528.2051,0.15,0.1220408163265306,2014-04-29,2017-12-29,3,3,
KH-16510,Keith Herrera,Consumer,West,7,5952.859,656.1162,0.10869565217391304,0.17194373401534527,2014-08-15,2017-12-08,3,3,
KH-16630,Ken Heidel,Corporate,Central,9,3918.9660000000003,727.3786,0.10588235294117647,0.26294117647058823,2014-11-01,2017-11-02,2,3,0.0017182783
KH-16690,Kristen Hastings,Corporate,West,7,5990.799,1227.5091,0.12666666666666665,0.1991111111111111,2014-03-21,2017-12-28,2,3,
KL-16555,Kelly Lampkin,Corporate,West,8,5016.488,-182.78130000000002,0.29545454545454547,-0.16619588744588745,2014-06-15,2017-12-14,3,3,
KL-16645,Ken Lonsdale,Consumer,Central,12,14175.229000000001,806.855,0.19999999999999998,-0.03256704980842912,2014-07-25,2017-11-13,3,3,
KM-16225,Kalyca Meade,Corporate,East,6,2260.958,635.1057000000001,0.021052631578947368,0.3435526315789474,2015-07-06,2017-12-16,3,3,
KM-16375,Katherine Murray,Home Office,South,8,5620.186,973.7901999999999,0.13999999999999999,0.16310714285714284,2014-07-20,2017-11-04,3,3,
KM-16660,Khloe Miller,Consumer,South,5,453.538,91.1391,0.044444444444444446,0.3008333333333333,2014-12-22,2017-12-15,3,2,
KM-16720,Kunst Miller,Consumer,West,8,4909.472,745.7685,0.08928571428571429,0.24456632653061222,2014-03-30,2017-12-02,3,3,0.0016820495
KN-16390,Katherine Nockton,Corporate,West,9,2617.272,-151.1518,0.21764705882352942,0.02756302521008404,2014-12-02,2017-12-11,3,3,
KN-16450,Kean Nguyen,Corporate,South,5,2171.962,114.3083,0.28125,-0.23808210784313724,2014-04-12,2017-11-08,3,3,0.004156315
KN-16705,Kristina Nunn,Home Office,West,8,2280.58,329.76250000000005,0.12000000000000001,0.128,2014-03-02,2017-09-23,3,3,
KS-16300,Karen Seio,Corporate,West,3,88.472,0.11099999999999888,0.275,-0.025416666666666643,2015-01-13,2017-03-10,2,2,
KT-16465,Kean Takahito,Consumer,West,7,3057.1,254.0032,0.2285714285714286,0.10344387755102043,2014-09-08,2016-12-04,3,3,
KT-16480,Kean Thornton,Consumer,East,10,4642.088400000001,194.0671,0.14769230769230768,0.18587858220211162,2014-03-10,2017-09-21,3,3,
KW-16435,Katrina Willman,Consumer,East,5,4416.5199999999995,1756.135,0.11000000000000001,0.11802777777777773,2015-08-24,2017-09-25,3,3,
KW-16570,Kelly Williams,Consumer,South,4,449.096,107.92699999999999,0.04,0.2845,2014-09-30,2015-11-20,3,2,
LA-16780,Laura Armstrong,Corporate,Central,11,8673.222,2059.1199,0.11538461538461539,0.2276923076923077,2014-04-29,2017-07-29,3,3,0.0017494181
LB-16735,Larry Blacks,Consumer,Central,3,50.188,18.6507,0.26666666666666666,0.041666666666666664,2016-07-25,2017-11-12,2,2,
LB-16795,Laurel Beltran,Home Office,Central,8,4704.304,-40.13219999999996,0.23478260869565215,-0.04679089026915113,2014-04-23,2017-07-31,3,3,0.0009767333
LC-16870,Lena Cacioppo,Consumer,West,8,2478.368,-202.3223,0.2413793103448276,-0.14887931034482763,2015-05-03,2017-12-03,3,3,
LC-16885,Lena Creighton,Consumer,West,12,7663.126,1288.3469,0.1565217391304348,0.1280072463768116,2014-04-25,2017-12-14,3,3,
LC-16930,Linda Cazamias,Corporate,Central,8,4492.946,288.26599999999996,0.17142857142857143,0.23966836734693878,2014-02-20,2017-11-19,3,3,
LC-16960,Lindsay Castell,Home Office,South,4,3246.626,299.48019999999997,0.2857142857142857,-0.060714285714285735,2015-02-23,2016-10-20,2,3,
LC-17050,Liz Carlisle,Consumer,West,5,2095.064,86.77799999999999,0.27222222222222225,-0.08563725490196078,2014-01-31,2017-11-06,3,3,
LC-17140,Logan Currie,Consumer,Central,9,2347.2019999999998,148.07500000000002,0.19444444444444445,-0.01679232804232807,2014-09-09,2017-12-17,3,3,
LD-16855,Lela Donovan,Corporate,Central,1,5.304,0.4641,0.2,0.0875,2016-06-26,2016-06-26,1,1,
LD-17005,Lisa DeCherney,Consumer,West,4,1961.934,557.1714,0.028571428571428574,0.37142857142857144,2014-09-29,2016-11-11,3,3,
LE-16810,Laurel Elliston,Consumer,West,6,1469.45,161.76489999999998,0.2555555555555556,-0.29194444444444445,2014-05-27,2017-12-09,3,3,
LF-17185,Luke Foster,Consumer,South,7,3930.5089999999996,-3583.977,0.31875,-0.36989583333333337,2014-07-26,2017-12-08,3,3,
LH-16750,Larry Hughes,Consumer,South,3,287.426,12.627699999999999,0.3666666666666667,-0.20972222222222223,2014-09-21,2017-08-01,2,2,
LH-16900,Lena Hernandez,Consumer,East,9,2295.332,526.0727,0.12666666666666665,0.16666666666666663,2014-08-19,2017-12-09,3,3,
LH-17020,Lisa Hazard,Consumer,East,4,318.239,-242.73989999999998,0.4666666666666666,-0.5811111111111111,2014-09-08,2017-05-05,3,3,
LH-17155,Logan Haushalter,Consumer,West,9,1739.689,316.5202,0.07894736842105263,0.263172514619883,2014-12-12,2016-12-10,3,3,0.99260896
LL-16840,Lauren Leatherbury,Consumer,East,6,2741.2039999999997,560.0078,0.016666666666666666,0.35041666666666665,2014-04-29,2017-04-25,3,3,
LM-17065,Liz MacKendrick,Consumer,East,5,1346.774,-44.87799999999999,0.05714285714285715,0.1657142857142857,2014-06-27,2016-12-04,3,3,
LO-17170,Lori Olson,Corporate,West,5,644.35,150.1712,0.25555555555555554,-0.07039682539682539,2015-02-06,2017-12-28,3,3,
LP-17080,Liz Pelletier,Consumer,West,4,756.606,110.7813,0.1111111111111111,0.31472222222222224,2014-06-24,2017-11-20,2,3,
LP-17095,Liz Preis,Consumer,South,7,3653.399,338.44539999999995,0.18666666666666665,0.061277777777777785,2016-06-06,2017-12-21,3,3,
LR-16915,Lena Radford,Consumer,West,6,5142.892,535.4764,0.17500000000000002,0.09765624999999999,2014-08-08,2017-12-04,3,3,
LR-17035,Lisa Ryan,Corporate,East,5,1879.306,-382.8079,0.27499999999999997,-0.2020833333333333,2014-09-07,2017-08-20,3,3,0.0039011512
LS-16945,Linda Southworth,Corporate,East,6,2845.27,-318.77369999999996,0.3071428571428571,-0.21065476190476187,2015-04-25,2017-07-05,3,3,
LS-16975,Lindsay Shagiari,Home Office,West,9,2988.674,262.63669999999996,0.2818181818181818,-0.17863636363636368,2014-10-20,2017-12-10,3,3,
LS-17200,Luke Schmidt,Corporate,Central,6,1010.2560000000001,244.197,0.2,0.031607142857142806,2014-10-18,2017-09-25,2,3,
LS-17230,Lycoris Saunders,Consumer,East,3,368.88000000000005,39.1952,0.11666666666666665,0.3098214285714286,2014-01-06,2015-11-14,2,3,
LS-17245,Lynn Smith,Consumer,Central,6,1008.1360000000001,348.3584,0.08333333333333333,0.3577083333333333,2014-10-16,2017-11-26,3,3,
LT-16765,Larry Tron,Consumer,West,3,329.876,59.036,0.13333333333333333,0.23416666666666666,2014-09-01,2017-12-04,2,2,
LT-17110,Liz Thompson,Consumer,West,8,2936.252,320.973,0.24642857142857144,-0.04908263305322129,2014-06-01,2017-11-26,3,3,
LW-16825,Laurel Workman,Corporate,South,5,2238.061,32.5767,0.20666666666666667,0.010611111111111111,2014-05-30,2017-10-03,3,3,0.003535283
LW-16990,Lindsay Williams,Corporate,West,6,3230.308,662.8339000000001,0.10909090909090911,0.25909090909090904,2016-05-05,2017-11-27,3,3,
LW-17125,Liz Willingham,Consumer,East,3,1259.04,192.6312,0.0,0.246,2014-09-11,2017-06-08,3,3,
LW-17215,Luke Weiss,Consumer,West,7,5420.514,837.2411,0.16666666666666666,0.11040740740740741,2014-09-12,2017-12-09,3,3,
MA-17560,Matt Abelman,Home Office,Central,11,4299.161,1240.2266,0.09411764705882353,0.3029330065359477,2014-08-08,2017-10-27,3,3,
MA-17995,Michelle Arnett,Home Office,East,6,2453.284,280.7822,0.041666666666666664,0.31451388888888887,2014-09-20,2017-06-27,3,3,
MB-17305,Maria Bertelson,Consumer,East,10,1548.702,212.425,0.17368421052631577,0.15829156223893062,2014-08-08,2017-11-12,3,3,
MB-18085,Mick Brown,Consumer,East,7,1428.231,117.8057,0.2,0.12272619047619045,2014-01-05,2017-11-16,3,3,
MC-17275,Marc Crier,Consumer,South,8,2725.982,461.0014,0.13076923076923078,0.13025641025641027,2014-09-08,2017-10-15,2,3,0.001359527
MC-17425,Mark Cousins,Corporate,South,5,4432.138,1802.3903,0.12,0.30624999999999997,2014-05-30,2016-11-26,3,3,
MC-17575,Matt Collins,Consumer,East,8,1303.893,210.7493,0.29090909090909095,-0.1823484848484849,2014-12-02,2017-12-03,2,3,
MC-17590,Matt Collister,Corporate,East,6,2426.067,288.98409999999996,0.17058823529411765,0.1301470588235294,2014-05-20,2017-11-09,3,3,
MC-17605,Matt Connell,Corporate,Central,8,2258.192,195.4486,0.2222222222222222,0.09318121693121692,2014-03-19,2017-09-09,3,3,
MC-17635,Matthew Clasen,Corporate,Central,4,795.154,-247.94350000000003,0.17500000000000002,0.035312499999999976,2014-11-28,2017-06-24,2,3,
MC-17845,Michael Chen,Consumer,South,7,3805.714,698.4174,0.09999999999999999,0.26857142857142857,2014-07-05,2017-12-29,3,3,
MC-18100,Mick Crebagga,Consumer,Central,10,2218.98,-64.1668,0.26842105263157895,-0.16150375939849623,2014-06-18,2017-11-19,3,3,
MC-18130,Mike Caudle,Corporate,South,5,1581.9979999999998,121.7565,0.05454545454545456,0.24090909090909085,2014-09-19,2016-12-26,3,3,
MD-17350,Maribeth Dona,Consumer,South,7,3766.382,-241.94999999999996,0.32941176470588235,-0.16742296918767505,2014-11-05,2017-09-04,3,3,0.0010034465
MD-17860,Michael Dominguez,Corporate,Central,5,1204.91,-4.040300000000002,0.2875,-0.10864583333333336,2014-12-02,2017-11-24,2,3,0.003729551
ME-17320,Maria Etezadi,Home Office,South,10,10663.728000000001,1859.4695,0.1318181818181818,0.015665584415584383,2014-01-06,2017-11-18,3,3,
ME-17725,Max Engle,Consumer,West,8,1908.4532,77.81280000000001,0.2246153846153846,-0.10420760611937084,2014-07-12,2017-12-02,3,3,
ME-18010,Michelle Ellison,Corporate,West,4,1256.944,107.3604,0.16666666666666666,0.16208333333333333,2014-07-21,2017-09-29,2,3,
MF-17665,Maureen Fritzler,Corporate,East,5,937.039,-341.52650000000006,0.13749999999999998,0.1823958333333333,2014-12-30,2016-11-04,2,2,
MF-18250,Monica Federle,Corporate,West,5,1758.3,456.86080000000004,0.06666666666666667,0.291875,2014-09-15,2017-12-23,3,3,
MG-17650,Matthew Grinstein,Home Office,East,7,3785.276,341.898,0.1285714285714286,0.17690476190476193,2014-08-09,2017-12-01,3,3,
MG-17680,Maureen Gastineau,Home Office,East,4,2350.188,25.888599999999972,0.225,0.050126050420168065,2014-10-22,2017-09-29,3,3,0.0038083598
MG-17695,Maureen Gnade,Consumer,East,3,1342.282,-398.79319999999996,0.2571428571428572,-0.2864285714285714,2014-12-26,2016-06-23,2,2,
MG-17875,Michael Grace,Home Office,East,5,1242.8329999999999,-470.7684,0.24285714285714288,-0.15178571428571427,2014-02-23,2017-09-05,2,3,
MG-17890,Michael Granlund,Home Office,East,9,776.384,171.7372,0.11923076923076924,0.15145927601809953,2014-12-29,2017-09-22,3,3,0.001587863
MG-18145,Mike Gockenbach,Consumer,East,4,3061.543,-93.603,0.1875,0.0057589285714285815,2014-03-29,2017-10-07,3,3,
MG-18205,Mitch Gastineau,Corporate,South,1,16.739,-1.2453,0.44999999999999996,-0.275,2017-04-10,2017-04-10,2,2,
MH-17290,Marc Harrigan,Home Office,West,6,2394.025,28.761200000000038,0.18846153846153849,0.11099924585218703,2014-04-26,2017-09-02,3,3,0.0019009555
MH-17440,Mark Haberlin,Corporate,East,4,400.016,61.428599999999996,0.07777777777777778,0.3519444444444444,2014-02-04,2016-12-19,2,3,
MH-17455,Mark Hamilton,Consumer,South,8,2456.1820000000002,484.77330000000006,0.16363636363636364,0.18446969696969695,2014-07-11,2017-10-06,3,3,
MH-17620,Matt Hagelstein,Corporate,West,4,1252.8,122.3612,0.23333333333333336,-0.04625000000000001,2015-12-05,2017-07-28,3,2,0.0041490523
MH-17785,Maya Herman,Corporate,East,7,2203.7780000000002,238.5614,0.07272727272727274,0.24295454545454545,2014-05-27,2017-09-23,2,3,
MH-18025,Michelle Huthwaite,Consumer,West,5,2984.948,476.9032,0.13,0.04691666666666663,2014-07-08,2017-11-11,2,3,
MH-18115,Mick Hernandez,Home Office,East,9,5503.093,170.9746,0.16818181818181818,0.11607142857142856,2016-08-23,2017-12-25,3,3,
MJ-17740,Max Jones,Consumer,West,7,6320.746,1054.5529000000001,0.21333333333333335,0.12372222222222222,2015-06-09,2017-12-08,2,3,
MK-17905,Michael Kennedy,Corporate,East,8,2302.368,-405.3559,0.3,-0.17357843137254902,2014-11-18,2017-12-02,3,3,
MK-18160,Mike Kennedy,Consumer,South,4,1031.602,227.83380000000002,0.0818181818181818,0.24075757575757573,2014-12-19,2017-05-04,2,3,0.9958554
ML-17395,Marina Lichtenstein,Corporate,West,9,2722.843,684.9162,0.17250000000000001,0.11224754901960783,2014-02-14,2017-10-22,3,3,
ML-17410,Maris LaWare,Consumer,East,6,2921.5,-76.17550000000003,0.16666666666666666,0.14447619047619048,2014-11-14,2017-11-06,3,3,
ML-17755,Max Ludwig,Home Office,South,7,2071.9139999999998,409.51120000000003,0.1076923076923077,0.2613461538461538,2016-08-04,2017-12-01,3,3,
ML-18040,Michelle Lonsdale,Corporate,West,3,742.082,138.71620000000001,0.25,-0.14625000000000002,2017-03-26,2017-10-12,3,2,
ML-18265,Muhammed Lee,Consumer,West,2,162.232,42.6648,0.06666666666666667,0.21749999999999992,2015-05-31,2017-09-21,2,2,0.005217712
MM-17260,Magdelene Morse,Consumer,East,4,1314.023,178.402,0.13333333333333333,0.22251322751322752,2014-05-28,2017-07-15,2,2,
MM-17920,Michael Moore,Consumer,West,11,3794.0800000000004,82.12499999999997,0.18125,-0.016875,2014-01-13,2017-12-23,3,3,
MM-18055,Michelle Moray,Consumer,West,8,2749.881,-520.3443,0.21052631578947367,0.009467418546365902,2014-04-11,2017-10-30,3,3,
MM-18280,Muhammed MacIntyre,Corporate,Central,9,775.414,58.8916,0.14166666666666666,0.17881944444444442,2014-01-20,2017-10-06,3,3,
MN-17935,Michael Nguyen,Consumer,Central,6,2477.946,290.8227,0.26,-0.12350000000000003,2014-02-16,2017-11-26,3,3,0.0027052988
MO-17500,Mary O'Rourke,Consumer,East,4,922.487,59.357699999999994,0.22000000000000003,0.08199999999999999,2014-11-28,2017-10-19,3,3,
MO-17800,Meg O'Connel,Home Office,East,8,1687.0269999999998,169.34369999999998,0.16363636363636364,0.06685064935064934,2015-09-17,2017-09-17,3,3,
MO-17950,Michael Oakman,Consumer,Central,2,154.288,-82.0074,0.35000000000000003,-0.646875,2015-04-02,2017-07-03,2,3,
MP-17470,Mark Packer,Home Office,East,7,3206.132,600.2873,0.12142857142857144,0.2623979591836734,2014-03-30,2016-01-11,3,3,
MP-17965,Michael Paige,Corporate,East,9,3983.6420000000003,638.1563,0.255,-0.13014880952380953,2015-04-18,2017-10-19,3,3,
MP-18175,Mike Pelletier,Home Office,West,9,5087.92,226.4529,0.15526315789473685,0.12363261093911247,2014-03-28,2017-12-14,3,3,
MR-17545,Mathew Reese,Home Office,East,4,639.178,162.9363,0.20000000000000004,-0.0025000000000000113,2014-09-03,2017-08-27,3,3,
MS-17365,Maribeth Schnelling,Consumer,Central,10,7443.6900000000005,844.9354999999998,0.16041666666666668,0.07363902505446619,2014-09-09,2017-04-01,3,3,
MS-17530,MaryBeth Skach,Consumer,West,4,475.65599999999995,84.0268,0.15714285714285717,0.08999999999999997,2014-11-04,2016-10-22,3,3,
MS-17710,Maurice Satty,Consumer,West,6,1613.402,247.4348,0.22,0.10659523809523809,2014-03-24,2016-11-12,3,3,
MS-17770,Maxwell Schwartz,Consumer,East,9,3144.678,280.85839999999996,0.09999999999999999,0.20030701754385963,2014-07-04,2017-08-31,3,3,0.0012502637
MS-17830,Melanie Seite,Consumer,Central,4,370.348,19.431199999999997,0.18,0.20950000000000002,2014-01-09,2016-10-04,3,3,
MS-17980,Michael Stewart,Corporate,Central,6,855.116,55.226,0.17272727272727273,0.22110389610389608,2014-06-30,2017-12-04,3,3,
MT-17815,Meg Tillman,Consumer,West,6,2890.139,509.0068,0.12999999999999998,0.16424999999999998,2015-11-06,2017-11-11,3,3,
MT-18070,Michelle Tran,Home Office,West,4,1319.4498,-23.676300000000005,0.2427272727272727,-0.10180481283422456,2014-09-25,2017-06-10,3,3,
MV-17485,Mark Van Huff,Consumer,South,9,1560.05,189.0258,0.24000000000000002,-0.026740740740740745,2014-01-20,2017-12-03,2,3,
MV-18190,Mike Vittorini,Consumer,East,7,1734.574,273.8582,0.08636363636363636,0.28875668449197855,2014-01-30,2017-12-11,3,3,0.0019431341
MW-18220,Mitch Webber,Consumer,East,7,5341.900000000001,1238.422,0.07857142857142858,0.19480158730158728,2014-08-25,2017-12-13,3,3,0.0017671292
MW-18235,Mitch Willingham,Corporate,South,2,5253.876,1665.516,0.06666666666666667,0.2874999999999999,2014-05-21,2017-11-16,2,3,
MY-17380,Maribeth Yedwab,Corporate,West,7,2254.285,319.1211,0.3076923076923077,-0.037948717948717944,2015-10-26,2017-12-01,3,3,
MY-18295,Muhammed Yedwab,Corporate,Central,11,4152.696,-371.7111,0.2438095238095238,-0.0007162865146058525,2014-04-28,2017-10-20,3,3,
MZ-17335,Maria Zettner,Home Office,West,4,593.606,85.01910000000001,0.06666666666666667,0.24041666666666664,2015-11-08,2017-11-30,3,3,
MZ-17515,Mary Zewe,Corporate,West,6,2564.906,787.7503,0.27999999999999997,-0.22175000000000003,2014-04-04,2017-03-23,3,3,
NB-18580,Nicole Brennan,Corporate,East,2,273.87199999999996,24.788800000000002,0.1,0.09,2014-09-26,2014-10-22,2,1,
NB-18655,Nona Balk,Corporate,Central,9,1972.599,117.6429,0.1735294117647059,0.15143939393939396,2014-12-05,2017-12-11,3,3,
NC-18340,Nat Carroll,Consumer,Central,5,2461.404,580.3075,0.0411764705882353,0.29406862745098034,2014-03-30,2017-05-20,2,3,
NC-18415,Nathan Cano,Consumer,South,6,2218.9900000000002,-2204.8072,0.2642857142857143,-0.0064540816326530736,2014-05-03,2017-11-19,3,2,
NC-18535,Nick Crebassa,Corporate,Central,7,8241.739,1314.758,0.13666666666666666,0.22065359477124183,2014-07-23,2017-12-24,3,3,
NC-18625,Noah Childs,Corporate,West,5,1821.742,-359.02099999999996,0.24444444444444446,0.06120370370370373,2014-10-29,2017-06-09,3,3,
ND-18370,Natalie DeCherney,Consumer,South,9,4326.139,353.64549999999997,0.21111111111111114,-0.05833333333333335,2014-01-13,2017-12-03,3,3,
ND-18460,Neil Ducich,Corporate,South,6,2893.455,443.33680000000004,0.0875,0.2128125,2014-02-06,2017-06-30,3,3,0.9944593
NF-18385,Natalie Fritzler,Consumer,South,7,8322.826,-1695.9714,0.25,-0.06669217687074828,2014-02-11,2017-10-12,3,3,0.0010226209
NF-18475,Neil Französisch,Home Office,Central,4,377.16200000000003,85.92779999999999,0.25,-0.2575,2014-03-14,2016-07-23,2,1,
NF-18595,Nicole Fjeld,Home Office,East,7,2031.472,388.2131,0.11666666666666668,0.2725,2014-04-19,2017-09-07,2,3,
NG-18355,Nat Gilpin,Corporate,East,5,1869.58,313.63349999999997,0.08750000000000001,0.2703125,2014-11-24,2017-11-12,3,3,
NG-18430,Nathan Gelder,Consumer,East,5,1395.9379999999999,217.0893,0.1111111111111111,0.2872222222222222,2014-11-24,2017-11-12,2,3,0.0035822338
NH-18610,Nicole Hansen,Corporate,Central,7,2673.29,760.1666,0.05454545454545456,0.30818181818181817,2014-03-02,2017-06-24,3,2,
NK-18490,Neil Knudson,Home Office,West,7,572.048,121.2177,0.1272727272727273,0.29204545454545455,2015-05-28,2017-10-21,2,3,
NL-18310,Nancy Lomonaco,Home Office,West,4,1418.0900000000001,343.6381,0.06000000000000001,0.2815,2014-10-31,2017-11-02,3,2,
NM-18445,Nathan Mautz,Home Office,East,7,6459.344,2751.6848999999997,0.042857142857142864,0.3260119047619047,2014-02-08,2017-07-23,3,3,
NM-18520,Neoma Murray,Consumer,West,10,2161.979,788.9525000000001,0.26,0.000277777777777762,2015-09-08,2017-04-30,3,3,0.99538666
NP-18325,Naresj Patel,Consumer,South,6,5529.62,1208.8890000000001,0.05714285714285715,0.24785714285714286,2014-05-13,2017-12-05,3,3,
NP-18670,Nora Paige,Consumer,Central,5,3908.402,514.6002,0.02,0.27625,2015-02-27,2017-11-02,3,3,0.0040584086
NP-18685,Nora Pelletier,Home Office,East,6,1228.698,514.5017,0.18571428571428572,0.18916666666666665,2014-03-07,2016-11-19,3,3,0.9956677
NP-18700,Nora Preis,Consumer,West,7,7903.1825,631.2282,0.19615384615384618,-0.011892911010558073,2014-09-05,2017-08-14,3,3,
NR-18550,Nick Radford,Consumer,Central,5,2367.277,-25.148799999999966,0.22307692307692306,-0.016858974358974356,2014-06-07,2017-06-03,3,3,
NS-18505,Neola Schneider,Consumer,Central,4,2575.863,-12.303999999999997,0.20666666666666667,0.1332936507936508,2016-11-24,2017-12-24,3,3,
NS-18640,Noel Staavos,Corporate,Central,13,2964.823,-234.7714,0.21538461538461537,0.024198717948717936,2014-06-25,2017-07-09,3,3,
